country,year,sex,age,suicides_no,population,HDI for year,gdp_for_year ($),suicides/100K
Azerbaijan,1991,female,5-14 years,1,734600,0.0,8792365811,0.13612850530901172
Azerbaijan,1991,male,5-14 years,0,771100,0.0,8792365811,0.0
Azerbaijan,1992,male,35-54 years,39,610500,0.0,4991350458,6.388206388206388
Azerbaijan,1992,male,55-74 years,18,340500,0.0,4991350458,5.286343612334802
Azerbaijan,1992,female,75+ years,5,97200,0.0,4991350458,5.1440329218107
Azerbaijan,1992,male,75+ years,2,40300,0.0,4991350458,4.962779156327543
Azerbaijan,1992,male,25-34 years,24,634300,0.0,4991350458,3.783698565347627
Azerbaijan,1992,male,15-24 years,23,683300,0.0,4991350458,3.366017854529489
Azerbaijan,1992,female,55-74 years,11,424500,0.0,4991350458,2.591283863368669
Azerbaijan,1992,female,25-34 years,1,702900,0.0,4991350458,0.14226774790155072
Azerbaijan,1992,female,15-24 years,8,643000,0.0,4991350458,1.244167962674961
Azerbaijan,1992,female,35-54 years,4,662800,0.0,4991350458,0.6035003017501509
Azerbaijan,1992,female,5-14 years,0,746700,0.0,4991350458,0.0
Azerbaijan,1992,male,5-14 years,0,784400,0.0,4991350458,0.0
Azerbaijan,1993,male,75+ years,3,38900,0.0,3973027397,7.712082262210797
Azerbaijan,1993,male,55-74 years,17,356800,0.0,3973027397,4.76457399103139
Azerbaijan,1993,female,75+ years,4,96100,0.0,3973027397,4.162330905306972
Azerbaijan,1993,male,15-24 years,22,677400,0.0,3973027397,3.2477118393858873
Azerbaijan,1993,male,35-54 years,2,628400,0.0,3973027397,0.3182686187141948
Azerbaijan,1993,male,25-34 years,2,636000,0.0,3973027397,0.31446540880503143
Azerbaijan,1993,female,35-54 years,1,681600,0.0,3973027397,0.1467136150234742
Azerbaijan,1993,female,55-74 years,6,443000,0.0,3973027397,1.3544018058690745
Azerbaijan,1993,female,25-34 years,9,697000,0.0,3973027397,1.291248206599713
Azerbaijan,1993,female,15-24 years,6,630200,0.0,3973027397,0.952078705172961
Azerbaijan,1993,female,5-14 years,1,759300,0.0,3973027397,0.13170025023047544
Azerbaijan,1993,male,5-14 years,1,797900,0.0,3973027397,0.12532898859506203
Azerbaijan,1994,male,55-74 years,1,369000,0.0,3313739674,0.2710027100271003
Azerbaijan,1994,male,75+ years,1,37400,0.0,3313739674,2.6737967914438503
Azerbaijan,1994,male,35-54 years,11,651400,0.0,3313739674,1.6886705557261283
Azerbaijan,1994,female,55-74 years,5,456200,0.0,3313739674,1.0960105217010083
Azerbaijan,1994,female,75+ years,1,95800,0.0,3313739674,1.0438413361169103
Azerbaijan,1994,female,35-54 years,6,705400,0.0,3313739674,0.8505812305075134
Azerbaijan,1994,female,25-34 years,4,686900,0.0,3313739674,0.5823263939438055
Azerbaijan,1994,female,15-24 years,3,622200,0.0,3313739674,0.4821600771456123
Azerbaijan,1994,male,25-34 years,3,638600,0.0,3313739674,0.46977763858440336
Azerbaijan,1994,male,15-24 years,3,669100,0.0,3313739674,0.44836347332237336
Azerbaijan,1994,female,5-14 years,0,774700,0.0,3313739674,0.0
Azerbaijan,1994,male,5-14 years,0,814500,0.0,3313739674,0.0
Azerbaijan,1995,male,75+ years,2,36600,0.609,3052467522,5.46448087431694
Azerbaijan,1995,male,35-54 years,18,677600,0.609,3052467522,2.656434474616293
Azerbaijan,1995,male,55-74 years,8,377400,0.609,3052467522,2.1197668256491786
Azerbaijan,1995,male,15-24 years,9,663600,0.609,3052467522,1.3562386980108498
Azerbaijan,1995,female,75+ years,1,95000,0.609,3052467522,1.0526315789473684
Azerbaijan,1995,male,25-34 years,5,642900,0.609,3052467522,0.7777259293824855
Azerbaijan,1995,female,25-34 years,3,675100,0.609,3052467522,0.4443786105762109
Azerbaijan,1995,female,35-54 years,3,733900,0.609,3052467522,0.4087750374710451
Azerbaijan,1995,female,15-24 years,0,622300,0.609,3052467522,0.0
Azerbaijan,1995,female,5-14 years,0,788700,0.609,3052467522,0.0
Azerbaijan,1995,female,55-74 years,0,463500,0.609,3052467522,0.0
Azerbaijan,1995,male,5-14 years,0,829300,0.609,3052467522,0.0
Azerbaijan,1996,male,55-74 years,19,383100,0.0,3176749593,4.959540589924302
Azerbaijan,1996,female,75+ years,3,94800,0.0,3176749593,3.1645569620253164
Azerbaijan,1996,male,75+ years,1,36700,0.0,3176749593,2.7247956403269757
Azerbaijan,1996,male,35-54 years,14,693800,0.0,3176749593,2.017872585759585
Azerbaijan,1996,male,25-34 years,13,647200,0.0,3176749593,2.0086526576019774
Azerbaijan,1996,male,15-24 years,9,664700,0.0,3176749593,1.353994283135249
Azerbaijan,1996,female,15-24 years,3,624900,0.0,3176749593,0.4800768122899664
Azerbaijan,1996,female,55-74 years,2,467600,0.0,3176749593,0.42771599657827203
Azerbaijan,1996,female,35-54 years,3,751300,0.0,3176749593,0.3993078663649674
Azerbaijan,1996,female,25-34 years,2,669400,0.0,3176749593,0.2987750224081267
Azerbaijan,1996,female,5-14 years,0,796200,0.0,3176749593,0.0
Azerbaijan,1996,male,5-14 years,0,838400,0.0,3176749593,0.0
Azerbaijan,1997,male,55-74 years,24,386200,0.0,3962710163,6.2143966856551005
Azerbaijan,1997,male,35-54 years,34,698800,0.0,3962710163,4.865483686319404
Azerbaijan,1997,male,25-34 years,21,651900,0.0,3962710163,3.2213529682466637
Azerbaijan,1997,female,35-54 years,8,755500,0.0,3962710163,1.0589013898080741
Azerbaijan,1997,male,15-24 years,7,669400,0.0,3962710163,1.0457125784284433
Azerbaijan,1997,female,15-24 years,6,628600,0.0,3962710163,0.9545020680878142
Azerbaijan,1997,female,55-74 years,3,470100,0.0,3962710163,0.6381620931716656
Azerbaijan,1997,female,25-34 years,4,673000,0.0,3962710163,0.5943536404160475
Azerbaijan,1997,female,5-14 years,0,800800,0.0,3962710163,0.0
Azerbaijan,1997,female,75+ years,0,95400,0.0,3962710163,0.0
Azerbaijan,1997,male,5-14 years,0,844400,0.0,3962710163,0.0
Azerbaijan,1997,male,75+ years,0,37100,0.0,3962710163,0.0
Azerbaijan,1998,male,35-54 years,18,732200,0.0,4446396218,2.4583447145588635
Azerbaijan,1998,female,75+ years,2,96900,0.0,4446396218,2.063983488132095
Azerbaijan,1998,male,55-74 years,8,403500,0.0,4446396218,1.9826517967781907
Azerbaijan,1998,male,25-34 years,12,683600,0.0,4446396218,1.7554125219426564
Azerbaijan,1998,female,55-74 years,4,491600,0.0,4446396218,0.8136696501220504
Azerbaijan,1998,female,35-54 years,6,793900,0.0,4446396218,0.7557626905151782
Azerbaijan,1998,female,15-24 years,3,662900,0.0,4446396218,0.4525569467491326
Azerbaijan,1998,male,15-24 years,2,702100,0.0,4446396218,0.2848597065945022
Azerbaijan,1998,male,5-14 years,1,886300,0.0,4446396218,0.1128286133363421
Azerbaijan,1998,female,25-34 years,0,710000,0.0,4446396218,0.0
Azerbaijan,1998,female,5-14 years,0,844700,0.0,4446396218,0.0
Azerbaijan,1998,male,75+ years,0,36700,0.0,4446396218,0.0
Azerbaijan,1999,male,35-54 years,19,737000,0.0,4581222442,2.5780189959294435
Azerbaijan,1999,male,55-74 years,9,406100,0.0,4581222442,2.216202905688254
Azerbaijan,1999,male,25-34 years,1,688200,0.0,4581222442,0.14530659691950015
Azerbaijan,1999,male,15-24 years,6,706900,0.0,4581222442,0.8487763474324516
Azerbaijan,1999,female,35-54 years,4,802500,0.0,4581222442,0.4984423676012461
Azerbaijan,1999,female,55-74 years,2,497100,0.0,4581222442,0.40233353450010056
Azerbaijan,1999,female,15-24 years,2,670100,0.0,4581222442,0.29846291598268915
Azerbaijan,1999,female,25-34 years,2,717700,0.0,4581222442,0.2786679671171799
Azerbaijan,1999,female,5-14 years,0,853800,0.0,4581222442,0.0
Azerbaijan,1999,female,75+ years,0,97900,0.0,4581222442,0.0
Azerbaijan,1999,male,5-14 years,0,892200,0.0,4581222442,0.0
Azerbaijan,1999,male,75+ years,0,36900,0.0,4581222442,0.0
Azerbaijan,2000,male,75+ years,1,37950,0.64,5272617196,2.635046113306983
Azerbaijan,2000,male,55-74 years,9,361300,0.64,5272617196,2.4910047052311097
Azerbaijan,2000,female,75+ years,2,83300,0.64,5272617196,2.4009603841536618
Azerbaijan,2000,male,25-34 years,11,607350,0.64,5272617196,1.8111467852144563
Azerbaijan,2000,male,35-54 years,14,931050,0.64,5272617196,1.5036786423929973
Azerbaijan,2000,male,15-24 years,11,736900,0.64,5272617196,1.4927398561541594
Azerbaijan,2000,female,55-74 years,3,434150,0.64,5272617196,0.6910054128757342
Azerbaijan,2000,female,15-24 years,4,738550,0.64,5272617196,0.541601787285898
Azerbaijan,2000,female,25-34 years,3,677500,0.64,5272617196,0.44280442804428044
Azerbaijan,2000,female,35-54 years,3,1000200,0.64,5272617196,0.29994001199760045
Azerbaijan,2000,female,5-14 years,1,878950,0.64,5272617196,0.11377211445474714
